,ap_mac,ap_name,rssi,timestamp,room
337,94:d4:69:fa:9a:01,,-74,1714719329.3120298,LC405
338,94:d4:69:fa:9a:02,START UP FOR KIDS,-75,1714719329.3120298,LC405
339,94:d4:69:fa:9a:03,CD91,-75,1714719329.3120298,LC405
340,94:d4:69:fa:9a:04,Guest-CentraleSupelec,-75,1714719329.3120298,LC405
341,94:d4:69:fa:9a:05,,-75,1714719329.3120298,LC405
342,94:d4:69:fa:9a:06,fabrique2024,-75,1714719329.3120298,LC405
343,94:d4:69:fa:9a:07,stop&go,-83,1714719329.3120298,LC405
344,94:d4:69:fa:9a:08,stop&go,-73,1714719329.3120298,LC405
345,94:d4:69:fa:9a:09,fabrique2024,-84,1714719329.3120298,LC405
346,94:d4:69:fa:9a:0b,Guest-CentraleSupelec,-83,1714719329.3120298,LC405
347,94:d4:69:fa:9a:0c,CD91,-84,1714719329.3120298,LC405
348,94:d4:69:fa:9a:0d,START UP FOR KIDS,-83,1714719329.3120298,LC405
349,94:d4:69:fa:9a:0f,eduroam,-83,1714719329.3120298,LC405
350,94:d4:69:fd:b1:00,eduroam,-76,1714719329.3120298,LC405
351,94:d4:69:fd:b1:01,,-76,1714719329.3120298,LC405
